5 digit NTD ID,4 digit NTD ID,Agency,Mode,TOS,Active,Reporter Type,Organization Type ,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY, Fares FY , Operating Expenses FY , Average Cost per Trip FY , Average Fares per Trip FY 
50022,5022,Toledo Area Regional Transit Authority,DR,TX,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,TOLEDO,OH,80,"Toledo, OH-MI",240,"507,643",142,"374,213",2020,12,2020,,,,,,,  
50022,5022,Toledo Area Regional Transit Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,TOLEDO,OH,80,"Toledo, OH-MI",240,"507,643",142,"374,213",2020,12,2020,"5,096,939","1,001,383",5.09," $1,733,052 "," $23,394,577 ", $23.36 , $1.73 
50024,5024,Western Reserve Transit Authority,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,YOUNGSTOWN,OH,97,"Youngstown, OH-PA",241,"387,550",331,"426,657",2021,12,2021,"339,106","42,230",8.03, $-   ," $2,023,085 ", $47.91 , $-   
50024,5024,Western Reserve Transit Authority,DR,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,YOUNGSTOWN,OH,97,"Youngstown, OH-PA",241,"387,550",331,"426,657",2021,12,2021,,,,,,,  
50024,5024,Western Reserve Transit Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,YOUNGSTOWN,OH,97,"Youngstown, OH-PA",241,"387,550",331,"426,657",2021,12,2021,"3,710,311","900,561",4.12," $3,006 "," $12,213,130 ", $13.56 , $0.00 
50025,5025,Duluth Transit Authority,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DULUTH,MN,260,"Duluth, MN-WI",70,"120,378",69,"102,334",2020,12,2020,,,,,,,  
50025,5025,Duluth Transit Authority,DR,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,DULUTH,MN,260,"Duluth, MN-WI",70,"120,378",69,"102,334",2020,12,2020,"92,112","20,115",4.58," $40,592 "," $864,154 ", $42.96 , $2.02 
50025,5025,Duluth Transit Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DULUTH,MN,260,"Duluth, MN-WI",70,"120,378",69,"102,334",2020,12,2020,"9,301,406","1,794,627",5.18," $966,598 "," $16,887,684 ", $9.41 , $0.54 
50026,5026,City of Moorhead,DR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MOORHEAD,MN,194,"Fargo, ND-MN",70,"176,676",24,"49,117",2021,12,2021,"30,868","6,889",4.48," $42,991 "," $288,510 ", $41.88 , $6.24 
50026,5026,City of Moorhead,MB,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MOORHEAD,MN,194,"Fargo, ND-MN",70,"176,676",24,"49,117",2021,12,2021,"1,410,776","363,726",3.88," $276,882 "," $2,936,632 ", $8.07 , $0.76 
50027,5027,Metro Transit,CR,PT,Active,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",MINNEAPOLIS,MN,16,"Minneapolis-St. Paul, MN-WI","1,022","2,650,890",653,"1,837,223",2020,12,2020,"3,766,017","152,455",24.70," $506,720 "," $15,533,355 ", $101.89 , $3.32 
50027,5027,Metro Transit,LR,DO,Active,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",MINNEAPOLIS,MN,16,"Minneapolis-St. Paul, MN-WI","1,022","2,650,890",653,"1,837,223",2020,12,2020,"40,738,989","10,255,520",3.97," $11,510,571 "," $80,234,106 ", $7.82 , $1.12 
50027,5027,Metro Transit,MB,DO,Active,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",MINNEAPOLIS,MN,16,"Minneapolis-St. Paul, MN-WI","1,022","2,650,890",653,"1,837,223",2020,12,2020,"107,551,732","25,496,989",4.22," $28,787,641 "," $317,271,419 ", $12.44 , $1.13 
50028,5028,St. Cloud Metropolitan Transit Commission,CB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAINT CLOUD,MN,281,"St. Cloud, MN",50,"110,621",29,"110,435",2021,9,2021,"228,908","8,330",27.48, $-   ," $504,757 ", $60.60 , $-   
50028,5028,St. Cloud Metropolitan Transit Commission,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAINT CLOUD,MN,281,"St. Cloud, MN",50,"110,621",29,"110,435",2021,9,2021,"435,223","101,125",4.30, $-   ," $4,269,570 ", $42.22 , $-   
50028,5028,St. Cloud Metropolitan Transit Commission,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAINT CLOUD,MN,281,"St. Cloud, MN",50,"110,621",29,"110,435",2021,9,2021,"2,087,621","677,354",3.08," $6,454 "," $8,873,398 ", $13.10 , $0.01 
50029,5029,Bay Metropolitan Transit Authority,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BAY CITY,MI,390,"Bay City, MI",40,"70,585",442,"103,856",2021,9,2021,"497,053","51,890",9.58, $124 ," $4,721,744 ", $91.00 , $0.00 
50029,5029,Bay Metropolitan Transit Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BAY CITY,MI,390,"Bay City, MI",40,"70,585",442,"103,856",2021,9,2021,"290,580","45,067",6.45," $1,252 "," $1,703,096 ", $37.79 , $0.03 
50030,5030,City of Battle Creek,DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",BATTLE CREEK,MI,363,"Battle Creek, MI",53,"78,393",73,"87,735",2021,6,2021,,,,,,,  
50030,5030,City of Battle Creek,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",BATTLE CREEK,MI,363,"Battle Creek, MI",53,"78,393",73,"87,735",2021,6,2021,,,,,,,  
50031,5031,Suburban Mobility Authority for Regional Transportation,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DETROIT,MI,11,"Detroit, MI","1,337","3,734,090","1,074","3,424,477",2020,6,2020,"1,985,519","253,255",7.84," $373,722 "," $17,081,347 ", $67.45 , $1.48 
50031,5031,Suburban Mobility Authority for Regional Transportation,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DETROIT,MI,11,"Detroit, MI","1,337","3,734,090","1,074","3,424,477",2020,6,2020,"433,114","93,675",4.62," $325,267 "," $2,019,817 ", $21.56 , $3.47 
50031,5031,Suburban Mobility Authority for Regional Transportation,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DETROIT,MI,11,"Detroit, MI","1,337","3,734,090","1,074","3,424,477",2020,6,2020,"78,365,438","7,301,025",10.73," $7,001,568 "," $79,487,838 ", $10.89 , $0.96 
50031,5031,Suburban Mobility Authority for Regional Transportation,MB,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,DETROIT,MI,11,"Detroit, MI","1,337","3,734,090","1,074","3,424,477",2020,6,2020,,,," $144,233 "," $126,410 ",,  
50032,5032,Mass Transportation Authority,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,FLINT,MI,106,"Flint, MI",236,"356,218",640,"407,385",2020,9,2020,"3,548,216","452,627",7.84," $705,623 "," $20,457,539 ", $45.20 , $1.56 
50032,5032,Mass Transportation Authority,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,FLINT,MI,106,"Flint, MI",236,"356,218",640,"407,385",2020,9,2020,"67,303","2,236",30.10," $5,678 "," $125,455 ", $56.11 , $2.54 
50032,5032,Mass Transportation Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,FLINT,MI,106,"Flint, MI",236,"356,218",640,"407,385",2020,9,2020,"15,629,050","2,409,437",6.49," $3,089,123 "," $16,979,621 ", $7.05 , $1.28 
50033,5033,Interurban Transit Partnership,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,Grand Rapids,MI,70,"Grand Rapids, MI",281,"569,935",155,"417,978",2020,9,2020,,,,,,,  
50033,5033,Interurban Transit Partnership,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,Grand Rapids,MI,70,"Grand Rapids, MI",281,"569,935",155,"417,978",2020,9,2020,"2,597,143","224,316",11.58," $867,190 "," $6,475,718 ", $28.87 , $3.87 
50033,5033,Interurban Transit Partnership,DR,TX,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,Grand Rapids,MI,70,"Grand Rapids, MI",281,"569,935",155,"417,978",2020,9,2020,,,,,,,  
50033,5033,Interurban Transit Partnership,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,Grand Rapids,MI,70,"Grand Rapids, MI",281,"569,935",155,"417,978",2020,9,2020,"19,916,134","5,873,513",3.39," $5,113,052 "," $35,884,686 ", $6.11 , $0.87 
50033,5033,Interurban Transit Partnership,RB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,Grand Rapids,MI,70,"Grand Rapids, MI",281,"569,935",155,"417,978",2020,9,2020,"1,784,660","607,049",2.94," $553,359 "," $2,356,417 ", $3.88 , $0.91 
50033,5033,Interurban Transit Partnership,VP,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,Grand Rapids,MI,70,"Grand Rapids, MI",281,"569,935",155,"417,978",2020,9,2020,"796,329","17,221",46.24," $57,302 "," $268,619 ", $15.60 , $3.33 
50034,5034,City of Jackson Transportation Authority,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,JACKSON,MI,324,"Jackson, MI",58,"90,057",723,"158,398",2021,9,2021,"95,207","25,821",3.69," $107,802 "," $1,530,758 ", $59.28 , $4.17 
50034,5034,City of Jackson Transportation Authority,DR,TX,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,JACKSON,MI,324,"Jackson, MI",58,"90,057",723,"158,398",2021,9,2021,,,,,,,  
50034,5034,City of Jackson Transportation Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,JACKSON,MI,324,"Jackson, MI",58,"90,057",723,"158,398",2021,9,2021,"760,487","261,108",2.91," $280,106 "," $2,520,737 ", $9.65 , $1.07 
50035,5035,Central County Transportation Authority,DR,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,KALAMAZOO,MI,173,"Kalamazoo, MI",132,"209,703",580,"265,066",2021,9,2021,,,,,,,  
50035,5035,Central County Transportation Authority,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,KALAMAZOO,MI,173,"Kalamazoo, MI",132,"209,703",580,"265,066",2021,9,2021,"966,692","85,013",11.37," $66,011 "," $5,462,247 ", $64.25 , $0.78 
50035,5035,Central County Transportation Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,KALAMAZOO,MI,173,"Kalamazoo, MI",132,"209,703",580,"265,066",2021,9,2021,"6,355,065","1,362,709",4.66," $1,411,794 "," $10,749,786 ", $7.89 , $1.04 
50035,5035,Central County Transportation Authority,VP,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,KALAMAZOO,MI,173,"Kalamazoo, MI",132,"209,703",580,"265,066",2021,9,2021,,,,,,,  
50036,5036,Capital Area Transportation Authority,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LANSING,MI,118,"Lansing, MI",158,"313,532",136,"293,994",2021,9,2021,"428,128","79,797",5.37," $385,216 "," $6,807,325 ", $85.31 , $4.83 
50036,5036,Capital Area Transportation Authority,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LANSING,MI,118,"Lansing, MI",158,"313,532",136,"293,994",2021,9,2021,"1,132,218","165,021",6.86," $115,197 "," $10,436,774 ", $63.25 , $0.70 
50036,5036,Capital Area Transportation Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LANSING,MI,118,"Lansing, MI",158,"313,532",136,"293,994",2021,9,2021,"9,611,096","2,785,826",3.45," $2,705,933 "," $36,817,588 ", $13.22 , $0.97 
50036,5036,Capital Area Transportation Authority,MB,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,LANSING,MI,118,"Lansing, MI",158,"313,532",136,"293,994",2021,9,2021,,,,,,,  
50037,5037,County of Muskegon,DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",MUSKEGON,MI,207,"Muskegon, MI",112,"161,280",52,"88,639",2021,9,2021,,,,,,,  
50037,5037,County of Muskegon,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",MUSKEGON,MI,207,"Muskegon, MI",112,"161,280",52,"88,639",2021,9,2021,,,,,,,  
50037,5037,County of Muskegon,MB,PT,Inactive,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",MUSKEGON,MI,207,"Muskegon, MI",112,"161,280",52,"88,639",2021,9,2021,,,,,,,  
50037,5037,County of Muskegon,TB,PT,Inactive,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",MUSKEGON,MI,207,"Muskegon, MI",112,"161,280",52,"88,639",2021,9,2021,,,,,,,  
50038,5038,City of Niles ,DR,PT,Inactive,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",NILES,MI,136,"South Bend, IN-MI",161,"278,165",120,"237,932",2021,9,2021,,,,,,,  
50038,5038,City of Niles ,MB,PT,Inactive,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",NILES,MI,136,"South Bend, IN-MI",161,"278,165",120,"237,932",2021,9,2021,,,,,,,  
50039,5039,Saginaw Transit Authority Regional Service,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAGINAW,MI,253,"Saginaw, MI",71,"126,265",63,"200,169",2021,9,2021,"189,984","37,911",5.01," $134,234 "," $2,742,291 ", $72.34 , $3.54 
50039,5039,Saginaw Transit Authority Regional Service,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAGINAW,MI,253,"Saginaw, MI",71,"126,265",63,"200,169",2021,9,2021,"1,661,196","211,907",7.84," $600,855 "," $5,804,906 ", $27.39 , $2.84 
50040,5040,Ann Arbor Area Transportation Authority,CB,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,ANN ARBOR,MI,125,"Ann Arbor, MI",160,"306,022",707,"847,929",2020,9,2020,"212,017","12,479",16.99," $44,660 "," $136,484 ", $10.94 , $3.58 
50040,5040,Ann Arbor Area Transportation Authority,CB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ANN ARBOR,MI,125,"Ann Arbor, MI",160,"306,022",707,"847,929",2020,9,2020,"1,508,955","50,239",30.04," $613,914 "," $623,793 ", $12.42 , $12.22 
50040,5040,Ann Arbor Area Transportation Authority,DR,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,ANN ARBOR,MI,125,"Ann Arbor, MI",160,"306,022",707,"847,929",2020,9,2020,"55,117","10,596",5.20," $27,732 "," $1,060,284 ", $100.06 , $2.62 
50040,5040,Ann Arbor Area Transportation Authority,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ANN ARBOR,MI,125,"Ann Arbor, MI",160,"306,022",707,"847,929",2020,9,2020,"1,010,011","112,130",9.01," $335,875 "," $5,051,219 ", $45.05 , $3.00 
50040,5040,Ann Arbor Area Transportation Authority,DR,TX,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ANN ARBOR,MI,125,"Ann Arbor, MI",160,"306,022",707,"847,929",2020,9,2020,"106,584","10,691",9.97," $44,337 "," $327,548 ", $30.64 , $4.15 
50040,5040,Ann Arbor Area Transportation Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ANN ARBOR,MI,125,"Ann Arbor, MI",160,"306,022",707,"847,929",2020,9,2020,"12,665,542","3,546,585",3.57," $2,458,256 "," $30,102,659 ", $8.49 , $0.69 
50040,5040,Ann Arbor Area Transportation Authority,MB,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,ANN ARBOR,MI,125,"Ann Arbor, MI",160,"306,022",707,"847,929",2020,9,2020,,,,,,,  
50040,5040,Ann Arbor Area Transportation Authority,VP,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ANN ARBOR,MI,125,"Ann Arbor, MI",160,"306,022",707,"847,929",2020,9,2020,"6,782,545","193,599",35.03," $965,136 "," $1,037,573 ", $5.36 , $4.99 
50041,5041,City of Anderson ,DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",ANDERSON,IN,330,"Anderson, IN",66,"88,133",45,"55,076",2021,12,2021,,,,,,,  
50041,5041,City of Anderson ,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",ANDERSON,IN,330,"Anderson, IN",66,"88,133",45,"55,076",2021,12,2021,,,,,,,  
50042,5042,City of East Chicago,DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",East Chicago,IN,3,"Chicago, IL-IN","2,443","8,608,208",11,"27,697",2020,12,2020,,,,,,,  
50042,5042,City of East Chicago,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",East Chicago,IN,3,"Chicago, IL-IN","2,443","8,608,208",11,"27,697",2020,12,2020,,,,,,,  
50043,5043,Metropolitan Evansville Transit System,DR,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",EVANSVILLE,IN,159,"Evansville, IN-KY",119,"229,351",45,"118,930",2020,12,2020,"229,907","36,844",6.24," $272,048 "," $1,841,125 ", $49.97 , $7.38 
50043,5043,Metropolitan Evansville Transit System,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",EVANSVILLE,IN,159,"Evansville, IN-KY",119,"229,351",45,"118,930",2020,12,2020,"2,590,164","703,849",3.68," $1,062,295 "," $5,981,393 ", $8.50 , $1.51 
50044,5044,Fort Wayne Public Transportation Corporation,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,FORT WAYNE,IN,119,"Fort Wayne, IN",172,"313,492",111,"268,485",2020,12,2020,"437,258","47,056",9.29," $108,355 "," $2,849,651 ", $60.56 , $2.30 
50044,5044,Fort Wayne Public Transportation Corporation,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,FORT WAYNE,IN,119,"Fort Wayne, IN",172,"313,492",111,"268,485",2020,12,2020,"3,205,070","1,057,779",3.03," $1,068,036 "," $11,475,722 ", $10.85 , $1.01 
50045,5045,Gary Public Transportation Corporation,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,GARY,IN,3,"Chicago, IL-IN","2,443","8,608,208",38,"102,746",2020,12,2020,"66,781","12,554",5.32," $34,987 "," $685,288 ", $54.59 , $2.79 
50045,5045,Gary Public Transportation Corporation,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,GARY,IN,3,"Chicago, IL-IN","2,443","8,608,208",38,"102,746",2020,12,2020,"619,803","493,179",1.26," $390,902 "," $6,452,274 ", $13.08 , $0.79 
50047,5047,Bloomington-Normal Public Transit System,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,NORMAL,IL,243,"Bloomington-Normal, IL",49,"132,600",46,"131,416",2021,6,2021,"273,928","55,199",4.96," $84,777 "," $3,092,123 ", $56.02 , $1.54 
